2018-02-27 06:12:27,"Bienvenidos a #Acapulco, capital de los asesinatos, la inseguridad y la violencia en #Mex 

@RafaelNadal… https://t.co/At0NbCk7dD",2497659612,"Acapulco de Juárez, Guerrero",Acapulco,Marin Cilic
2018-02-27 06:12:27,"Bienvenidos a #Acapulco, capital de los asesinatos, la inseguridad y la violencia en #Mex 

@RafaelNadal… https://t.co/At0NbCk7dD",2497659612,"Acapulco de Juárez, Guerrero",Mex,Marin Cilic
2018-02-27 02:20:02,"Bienvenidos a #Acapulco, capital de los asesinatos, la inseguridad y la violencia en #Mex

@RafaelNadal… https://t.co/7cqWWx23yb",2497659612,"Acapulco de Juárez, Guerrero",Acapulco,Marin Cilic
2018-02-27 02:20:02,"Bienvenidos a #Acapulco, capital de los asesinatos, la inseguridad y la violencia en #Mex

@RafaelNadal… https://t.co/7cqWWx23yb",2497659612,"Acapulco de Juárez, Guerrero",Mex,Marin Cilic
2018-02-27 01:09:58,"RT @SaqueYVoleaOK: #RankingATP | Top Ten

1-🇨🇭Roger FEDERER (+1)
2-🇪🇸Rafael NADAL (-1)
3-🇭🇷Marin CILIC (+3)
4-🇧🇬Grigor DIMITROV (-1)
5-🇩🇪Al…",227072173,"La Plata, Bs As, Argentina",RankingATP,Marin Cilic
2018-02-27 00:27:01,"RT @alexabreo22: Bienvenidos a #Acapulco, capital de los asesinatos, inseguridad y violencia en #Mex

@RafaelNadal
@Venuseswilliams
@NicoAl…",1470646195,Mexico D. F.,Acapulco,Marin Cilic
2018-02-27 00:27:01,"RT @alexabreo22: Bienvenidos a #Acapulco, capital de los asesinatos, inseguridad y violencia en #Mex

@RafaelNadal
@Venuseswilliams
@NicoAl…",1470646195,Mexico D. F.,Mex,Marin Cilic
2018-02-26 22:15:02,"RT @alexabreo22: Bienvenidos a #Acapulco, capital de los asesinatos, inseguridad y violencia en #Mex

@RafaelNadal
@Venuseswilliams
@NicoAl…",453586251,,Acapulco,Marin Cilic
2018-02-26 22:15:02,"RT @alexabreo22: Bienvenidos a #Acapulco, capital de los asesinatos, inseguridad y violencia en #Mex

@RafaelNadal
@Venuseswilliams
@NicoAl…",453586251,,Mex,Marin Cilic
2018-02-26 22:10:42,"Bienvenidos a #Acapulco, capital de los asesinatos, la inseguridad y la violencia en #Mex

@RafaelNadal… https://t.co/3DwCGXfoq6",2497659612,"Acapulco de Juárez, Guerrero",Acapulco,Marin Cilic
2018-02-26 22:10:42,"Bienvenidos a #Acapulco, capital de los asesinatos, la inseguridad y la violencia en #Mex

@RafaelNadal… https://t.co/3DwCGXfoq6",2497659612,"Acapulco de Juárez, Guerrero",Mex,Marin Cilic
2018-02-26 19:56:03,"#RankingATP | Top Ten

1-🇨🇭Roger FEDERER (+1)
2-🇪🇸Rafael NADAL (-1)
3-🇭🇷Marin CILIC (+3)
4-🇧🇬Grigor DIMITROV (-1)
5… https://t.co/typxEASYD1",2961299824,"La Plata, Argentina",RankingATP,Marin Cilic
2018-02-26 19:47:44,"RT @alexabreo22: Bienvenidos a #Acapulco, capital de los asesinatos, la inseguridad y la violencia en #Mex

@RafaelNadal
@Venuseswilliams
@…",2450664504,Nebulosa 3.0,Acapulco,Marin Cilic
2018-02-26 19:47:44,"RT @alexabreo22: Bienvenidos a #Acapulco, capital de los asesinatos, la inseguridad y la violencia en #Mex

@RafaelNadal
@Venuseswilliams
@…",2450664504,Nebulosa 3.0,Mex,Marin Cilic
2018-02-26 17:50:27,"Bienvenidos a #Acapulco, capital de los asesinatos, la inseguridad y la violencia en #Mex

@RafaelNadal… https://t.co/LGF4wBk07Z",2497659612,"Acapulco de Juárez, Guerrero",Acapulco,Marin Cilic
2018-02-26 17:50:27,"Bienvenidos a #Acapulco, capital de los asesinatos, la inseguridad y la violencia en #Mex

@RafaelNadal… https://t.co/LGF4wBk07Z",2497659612,"Acapulco de Juárez, Guerrero",Mex,Marin Cilic
2018-02-26 16:50:18,"Bienvenidos a #Acapulco, capital de los asesinatos, inseguridad y violencia en #Mex

@RafaelNadal
@Venuseswilliams… https://t.co/O9Db9ll5LH",2497659612,"Acapulco de Juárez, Guerrero",Acapulco,Marin Cilic
2018-02-26 16:50:18,"Bienvenidos a #Acapulco, capital de los asesinatos, inseguridad y violencia en #Mex

@RafaelNadal
@Venuseswilliams… https://t.co/O9Db9ll5LH",2497659612,"Acapulco de Juárez, Guerrero",Mex,Marin Cilic
2018-02-26 16:00:44,"ATP Top Ten

1- @rogerfederer 
2- @RafaelNadal 
3- @cilic_marin 
4- @GrigorDimitrov 
5- #Zverev
6- @ThiemDomi 
7-… https://t.co/ttpE1XfC2e",160247961,"La Plata, Argentina",Zverev,Marin Cilic
2018-02-28 23:58:03,"RT @teleSURtv: #Deportes | Rafael Nadal abandonó el Abierto de Acapulco, #México

El tenista sufrió otra vez un dolor por la lesión que le…",377672187,venezuela,Deportes,Rafael Nadal
2018-02-28 23:58:03,"RT @teleSURtv: #Deportes | Rafael Nadal abandonó el Abierto de Acapulco, #México

El tenista sufrió otra vez un dolor por la lesión que le…",377672187,venezuela,México,Rafael Nadal
2018-02-28 23:57:00,"#Deportes | Rafael Nadal abandonó el Abierto de Acapulco, #México

El tenista sufrió otra vez un dolor por la lesió… https://t.co/nveaeRNHhp",45013575,Caracas,Deportes,Rafael Nadal
2018-02-28 23:57:00,"#Deportes | Rafael Nadal abandonó el Abierto de Acapulco, #México

El tenista sufrió otra vez un dolor por la lesió… https://t.co/nveaeRNHhp",45013575,Caracas,México,Rafael Nadal
2018-02-28 23:54:02,"IF by Rudyard Kipling, read by @rogerfederer &amp; @RafaelNadal via @beBee #beBee @LanceScoular https://t.co/7lGUlVgPTG",101636476,"Sydney, NSW, Australia 🇦🇺",beBee,Rafael Nadal
2018-02-28 23:53:50,RT @AFPespanol: 🎾#ÚLTIMAHORA Rafael Nadal abandona el Abierto Mexicano de tenis por lesión #AFP https://t.co/Kz5EdZvgpT,430739658,Chile - south america,ÚLTIMAHORA,Rafael Nadal
2018-02-28 23:53:50,RT @AFPespanol: 🎾#ÚLTIMAHORA Rafael Nadal abandona el Abierto Mexicano de tenis por lesión #AFP https://t.co/Kz5EdZvgpT,430739658,Chile - south america,AFP,Rafael Nadal
2018-02-28 23:48:57,"RT @FOXSportsMX: 🚨DE ÚLTIMO MOMENTO🚨

#FSRadioMX Rafael Nadal es baja del Abierto Mexicano de Tenis: ""Los médicos me han dicho que es impos…",257252820,Guatemala,FSRadioMX,Rafael Nadal
2018-02-28 23:40:14,"RT @WeAreTennis: Toni #Nadal: ""#Federer is the greatest of all time. Nobody has accomplished what he did. Rafael has also won 16 Grand Slam…",425755121,,Nadal,Rafael Nadal
2018-02-28 23:40:14,"RT @WeAreTennis: Toni #Nadal: ""#Federer is the greatest of all time. Nobody has accomplished what he did. Rafael has also won 16 Grand Slam…",425755121,,Federer,Rafael Nadal
2018-02-28 23:34:00,"RT @WeAreTennis: Toni #Nadal: ""#Federer is the greatest of all time. Nobody has accomplished what he did. Rafael has also won 16 Grand Slam…",1533604454,Republic of Slovenia,Nadal,Rafael Nadal
2018-02-28 23:34:00,"RT @WeAreTennis: Toni #Nadal: ""#Federer is the greatest of all time. Nobody has accomplished what he did. Rafael has also won 16 Grand Slam…",1533604454,Republic of Slovenia,Federer,Rafael Nadal
2018-02-28 23:29:10,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",174469732,,Nadal,Rafael Nadal
2018-02-28 23:29:10,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",174469732,,Federer,Rafael Nadal
2018-02-28 23:24:37,RT @Tennis: .@rogerfederer gives a shoutout to his rival and friend @RafaelNadal at #Laureus18 — WATCH: https://t.co/9dVmdHalNP https://t.c…,48776173,South East Asia,Laureus18,Rafael Nadal
2018-02-28 23:17:49,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",1635041160,Lyon,Nadal,Rafael Nadal
2018-02-28 23:17:49,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",1635041160,Lyon,Federer,Rafael Nadal
2018-02-28 23:17:19,"RT @WeAreTennis: Toni #Nadal: ""#Federer is the greatest of all time. Nobody has accomplished what he did. Rafael has also won 16 Grand Slam…",235818643,,Nadal,Rafael Nadal
2018-02-28 23:17:19,"RT @WeAreTennis: Toni #Nadal: ""#Federer is the greatest of all time. Nobody has accomplished what he did. Rafael has also won 16 Grand Slam…",235818643,,Federer,Rafael Nadal
2018-02-28 23:13:03,Rafael Nadal se retira del Abierto Mexicano https://t.co/0z6N16e1QE #Oaxaca,712042750909288450,"Oaxaca, México",Oaxaca,Rafael Nadal
2018-02-28 23:10:07,"RT @WeAreTennisFR: Rafael #Nadal : ""Je joue au tennis parce que j'aime ça, je ne cherche pas à être N°1 mondial. Je joue à Acapulco parce q…",1685711282,,Nadal,Rafael Nadal
2018-02-28 23:06:33,"Top-seeded @RafaelNadal pulls out of Acapulco, still wants to play #IndianWells: https://t.co/6CPcwzQ4tJ
#Tennis #ATP #ATPTour #MexicanOpen",3374876560,"Hallandale Beach, FL",IndianWells,Rafael Nadal
2018-02-28 23:06:33,"Top-seeded @RafaelNadal pulls out of Acapulco, still wants to play #IndianWells: https://t.co/6CPcwzQ4tJ
#Tennis #ATP #ATPTour #MexicanOpen",3374876560,"Hallandale Beach, FL",Tennis,Rafael Nadal
2018-02-28 23:06:33,"Top-seeded @RafaelNadal pulls out of Acapulco, still wants to play #IndianWells: https://t.co/6CPcwzQ4tJ
#Tennis #ATP #ATPTour #MexicanOpen",3374876560,"Hallandale Beach, FL",ATP,Rafael Nadal
2018-02-28 23:06:33,"Top-seeded @RafaelNadal pulls out of Acapulco, still wants to play #IndianWells: https://t.co/6CPcwzQ4tJ
#Tennis #ATP #ATPTour #MexicanOpen",3374876560,"Hallandale Beach, FL",ATPTour,Rafael Nadal
2018-02-28 23:06:33,"Top-seeded @RafaelNadal pulls out of Acapulco, still wants to play #IndianWells: https://t.co/6CPcwzQ4tJ
#Tennis #ATP #ATPTour #MexicanOpen",3374876560,"Hallandale Beach, FL",MexicanOpen,Rafael Nadal
2018-02-28 23:04:37,"RT @TennisTV: Rafael Nadal speaks after his retirement from @AbiertoTelcel with a right hip injury.

#AMT2018 https://t.co/lYMtiLZe5U",128757675,mexico d.f. ,AMT2018,Rafael Nadal
2018-02-28 23:04:25,RT @Tennis: .@rogerfederer gives a shoutout to his rival and friend @RafaelNadal at #Laureus18 — WATCH: https://t.co/9dVmdHalNP https://t.c…,1477973432,"Pennsylvania, USA",Laureus18,Rafael Nadal
2018-02-28 23:03:22,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",2692120024,Lens,Nadal,Rafael Nadal
2018-02-28 23:03:22,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",2692120024,Lens,Federer,Rafael Nadal
2018-02-28 22:55:55,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",2826183841,France,Nadal,Rafael Nadal
2018-02-28 22:55:55,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",2826183841,France,Federer,Rafael Nadal
2018-02-28 22:55:12,"RT @RafaNadalFANS: RT @TennisTV: Rafael Nadal speaks after his retirement from @AbiertoTelcel with a right hip injury.

#AMT2018 https://t.…",275763832,desde madrid hasta bs as,AMT2018,Rafael Nadal
2018-02-28 22:54:39,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",1956184777,Côte d'Ivoire,Nadal,Rafael Nadal
2018-02-28 22:54:39,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",1956184777,Côte d'Ivoire,Federer,Rafael Nadal
2018-02-28 22:51:48,"RT @ElSoldeDurango: #Deportes 🎾| El tenista español @RafaelNadal no podrá participar en el #AbiertoMexicanodeTenis, que se celebra en #Acap…",787425078321385472,"Tlaxcala, México",Deportes,Rafael Nadal
2018-02-28 22:51:48,"RT @ElSoldeDurango: #Deportes 🎾| El tenista español @RafaelNadal no podrá participar en el #AbiertoMexicanodeTenis, que se celebra en #Acap…",787425078321385472,"Tlaxcala, México",AbiertoMexicanodeTenis,Rafael Nadal
2018-02-28 22:51:24,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",247002200,Deauville,Nadal,Rafael Nadal
2018-02-28 22:51:24,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",247002200,Deauville,Federer,Rafael Nadal
2018-02-28 22:45:39,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",737013488053325828,"Bordeaux, France",Nadal,Rafael Nadal
2018-02-28 22:45:39,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",737013488053325828,"Bordeaux, France",Federer,Rafael Nadal
2018-02-28 22:45:31,"RT @WeAreTennisFR: Rafael #Nadal : ""Je joue au tennis parce que j'aime ça, je ne cherche pas à être N°1 mondial. Je joue à Acapulco parce q…",852861819106578432,,Nadal,Rafael Nadal
2018-02-28 22:44:19,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",2477225081,france,Nadal,Rafael Nadal
2018-02-28 22:44:19,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",2477225081,france,Federer,Rafael Nadal
2018-02-28 22:42:08,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",61774372,Geneva,Nadal,Rafael Nadal
2018-02-28 22:42:08,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",61774372,Geneva,Federer,Rafael Nadal
2018-02-28 22:38:40,"RT @teleSURtv: #Deportes | Rafael Nadal abandonó el Abierto de Acapulco, #México

El tenista sufrió otra vez un dolor por la lesión que le…",2420405372,VALLES DEL TUY- VENEZUELA.,Deportes,Rafael Nadal
2018-02-28 22:38:40,"RT @teleSURtv: #Deportes | Rafael Nadal abandonó el Abierto de Acapulco, #México

El tenista sufrió otra vez un dolor por la lesión que le…",2420405372,VALLES DEL TUY- VENEZUELA.,México,Rafael Nadal
2018-02-28 22:37:49,"Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi ga… https://t.co/c4hSnWTaB5",41325484,"Sydney, Australia",Nadal,Rafael Nadal
2018-02-28 22:37:49,"Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi ga… https://t.co/c4hSnWTaB5",41325484,"Sydney, Australia",Federer,Rafael Nadal
2018-02-28 22:37:46,"RT @WeAreTennisFR: Rafael #Nadal : ""Je joue au tennis parce que j'aime ça, je ne cherche pas à être N°1 mondial. Je joue à Acapulco parce q…",2474632252,,Nadal,Rafael Nadal
2018-02-28 22:34:36,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",904254391213023232,"Lyon, France",Nadal,Rafael Nadal
2018-02-28 22:34:36,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",904254391213023232,"Lyon, France",Federer,Rafael Nadal
2018-02-28 22:33:32,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",1452689714,USA/Poland,Nadal,Rafael Nadal
2018-02-28 22:33:32,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",1452689714,USA/Poland,Federer,Rafael Nadal
2018-02-28 22:30:09,#RAFAELNADAL DICE ADIÓS AL ABIERTO MEXICANO POR LESIÓN https://t.co/Ua4NgCK7VM https://t.co/87bDIkFK6D,199757056,Puebla,RAFAELNADAL,Rafael Nadal
2018-02-28 22:30:07,Rafael #Nadal se bajó de Acapulco por lesión | Respiro Tenis https://t.co/KRqAswkY1e,751072136861712385,Espagne,Nadal,Rafael Nadal
2018-02-28 22:29:44,RT @Tennis: .@rogerfederer gives a shoutout to his rival and friend @RafaelNadal at #Laureus18 — WATCH: https://t.co/9dVmdHalNP https://t.c…,772888226000404480,,Laureus18,Rafael Nadal
2018-02-28 22:26:29,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",897004918409658368,,Nadal,Rafael Nadal
2018-02-28 22:26:29,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",897004918409658368,,Federer,Rafael Nadal
2018-02-28 22:23:30,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",743106462835216384,France,Nadal,Rafael Nadal
2018-02-28 22:23:30,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",743106462835216384,France,Federer,Rafael Nadal
2018-02-28 22:17:56,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",222088614,"Paris, of course",Nadal,Rafael Nadal
2018-02-28 22:17:56,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",222088614,"Paris, of course",Federer,Rafael Nadal
2018-02-28 22:16:25,"RT @TennisTV: Rafael Nadal speaks after his retirement from @AbiertoTelcel with a right hip injury.

#AMT2018 https://t.co/lYMtiLZe5U",2537508088,"Corfu, Greece",AMT2018,Rafael Nadal
2018-02-28 22:13:31,"RT @noticierovv: #Deportes #28Feb Rafael Nadal abandona el Abierto Mexicano de tenis por lesión 
#NoticieroVenevision 
https://t.co/8ecKkgq…",544100880,,Deportes,Rafael Nadal
2018-02-28 22:13:31,"RT @noticierovv: #Deportes #28Feb Rafael Nadal abandona el Abierto Mexicano de tenis por lesión 
#NoticieroVenevision 
https://t.co/8ecKkgq…",544100880,,28Feb,Rafael Nadal
2018-02-28 22:13:31,"RT @noticierovv: #Deportes #28Feb Rafael Nadal abandona el Abierto Mexicano de tenis por lesión 
#NoticieroVenevision 
https://t.co/8ecKkgq…",544100880,,NoticieroVenevision,Rafael Nadal
2018-02-28 22:10:02,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",1486962691,,Nadal,Rafael Nadal
2018-02-28 22:10:02,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",1486962691,,Federer,Rafael Nadal
2018-02-28 22:09:00,"#Deportes #28Feb Rafael Nadal abandona el Abierto Mexicano de tenis por lesión 
#NoticieroVenevision… https://t.co/j0DajlNTJc",44145131,Caracas - Venezuela,Deportes,Rafael Nadal
2018-02-28 22:09:00,"#Deportes #28Feb Rafael Nadal abandona el Abierto Mexicano de tenis por lesión 
#NoticieroVenevision… https://t.co/j0DajlNTJc",44145131,Caracas - Venezuela,28Feb,Rafael Nadal
2018-02-28 22:09:00,"#Deportes #28Feb Rafael Nadal abandona el Abierto Mexicano de tenis por lesión 
#NoticieroVenevision… https://t.co/j0DajlNTJc",44145131,Caracas - Venezuela,NoticieroVenevision,Rafael Nadal
2018-02-28 22:04:11,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",58815271,Colombia,Nadal,Rafael Nadal
2018-02-28 22:04:11,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",58815271,Colombia,Federer,Rafael Nadal
2018-02-28 22:04:04,"RT @WeAreTennis: Toni #Nadal: ""#Federer is the greatest of all time. Nobody has accomplished what he did. Rafael has also won 16 Grand Slam…",3068737030,"Bucureşti, România",Nadal,Rafael Nadal
2018-02-28 22:04:04,"RT @WeAreTennis: Toni #Nadal: ""#Federer is the greatest of all time. Nobody has accomplished what he did. Rafael has also won 16 Grand Slam…",3068737030,"Bucureşti, România",Federer,Rafael Nadal
2018-02-28 22:02:57,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",490377415,"Dunkerque, France",Nadal,Rafael Nadal
2018-02-28 22:02:57,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",490377415,"Dunkerque, France",Federer,Rafael Nadal
2018-02-28 22:01:45,#EUNarrative  Rafael Nadal,929117860160557056,"Zaragoza, España",EUNarrative,Rafael Nadal
2018-02-28 22:00:47,"#ATP
Rafael Nadal se bajó del ATP 500 de Acapulco por lesión https://t.co/dpFJ8eMyFx 
Por Nahuel Rodriguez 
#acapulco #atp #atp-500 #lesion",2393625865,Argentina,ATP,Rafael Nadal
2018-02-28 22:00:47,"#ATP
Rafael Nadal se bajó del ATP 500 de Acapulco por lesión https://t.co/dpFJ8eMyFx 
Por Nahuel Rodriguez 
#acapulco #atp #atp-500 #lesion",2393625865,Argentina,acapulco,Rafael Nadal
2018-02-28 22:00:47,"#ATP
Rafael Nadal se bajó del ATP 500 de Acapulco por lesión https://t.co/dpFJ8eMyFx 
Por Nahuel Rodriguez 
#acapulco #atp #atp-500 #lesion",2393625865,Argentina,atp,Rafael Nadal
2018-02-28 22:00:47,"#ATP
Rafael Nadal se bajó del ATP 500 de Acapulco por lesión https://t.co/dpFJ8eMyFx 
Por Nahuel Rodriguez 
#acapulco #atp #atp-500 #lesion",2393625865,Argentina,atp,Rafael Nadal
2018-02-28 22:00:47,"#ATP
Rafael Nadal se bajó del ATP 500 de Acapulco por lesión https://t.co/dpFJ8eMyFx 
Por Nahuel Rodriguez 
#acapulco #atp #atp-500 #lesion",2393625865,Argentina,lesion,Rafael Nadal
2018-02-28 21:53:25,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",728042822,"Paris, France",Nadal,Rafael Nadal
2018-02-28 21:53:25,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",728042822,"Paris, France",Federer,Rafael Nadal
2018-02-28 21:40:58,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",1958313055,,Nadal,Rafael Nadal
2018-02-28 21:40:58,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",1958313055,,Federer,Rafael Nadal
2018-02-28 21:40:31,"RT @WeAreTennis: Toni #Nadal: ""#Federer is the greatest of all time. Nobody has accomplished what he did. Rafael has also won 16 Grand Slam…",2740138135,Barcelona,Nadal,Rafael Nadal
2018-02-28 21:40:31,"RT @WeAreTennis: Toni #Nadal: ""#Federer is the greatest of all time. Nobody has accomplished what he did. Rafael has also won 16 Grand Slam…",2740138135,Barcelona,Federer,Rafael Nadal
2018-02-28 21:40:31,"RT @WeAreTennisFR: Toni #Nadal : ""#Federer est le meilleur de tous les temps. Personne n'a fait ce qu'il a accompli. Rafael a aussi gagné 1…",2611823278,,Nadal,Rafael Nadal
